from,to
gene_8,gene_36
gene_8,gene_37
gene_8,gene_38
gene_8,gene_39
gene_8,gene_40
gene_8,gene_41
gene_8,gene_42
gene_8,gene_43
gene_8,gene_44
gene_8,gene_45
gene_8,gene_46
gene_8,gene_47
gene_8,gene_48
gene_8,gene_49
gene_8,gene_50
gene_8,gene_51
gene_8,gene_52
gene_8,gene_53
gene_8,gene_54
gene_8,gene_55
gene_8,gene_56
gene_8,gene_57
gene_8,gene_58
gene_8,gene_59
gene_8,gene_60
gene_8,gene_61
gene_8,gene_62
gene_8,gene_63
gene_8,gene_64
gene_8,gene_65
gene_8,gene_66
gene_8,gene_67
gene_8,gene_68
gene_8,gene_69
gene_8,gene_70
gene_8,gene_71
gene_8,gene_72
gene_8,gene_73
gene_8,gene_74
gene_8,gene_75
gene_8,gene_76
gene_8,gene_77
gene_8,gene_78
gene_8,gene_79
gene_8,gene_80
gene_8,gene_81
gene_8,gene_82
gene_8,gene_83
gene_8,gene_84
gene_8,gene_85
gene_8,gene_86
gene_8,gene_87
gene_8,gene_88
gene_8,gene_89
gene_8,gene_90
gene_8,gene_91
gene_8,gene_92
gene_8,gene_93
gene_8,gene_94
gene_8,gene_95
gene_8,gene_96
gene_8,gene_97
gene_8,gene_98
gene_8,gene_99
gene_8,gene_100
gene_8,gene_101
gene_8,gene_102
gene_8,gene_103
gene_8,gene_104
gene_8,gene_105
gene_8,gene_106
gene_8,gene_107
gene_8,gene_108
gene_8,gene_109
gene_8,gene_110
gene_8,gene_111
gene_8,gene_112
gene_8,gene_113
gene_8,gene_114
gene_8,gene_115
gene_8,gene_116
gene_8,gene_117
gene_8,gene_118
gene_8,gene_119
gene_8,gene_120
gene_8,gene_121
gene_8,gene_122
gene_8,gene_123
gene_8,gene_124
gene_8,gene_125
gene_8,gene_126
gene_8,gene_127
gene_8,gene_128
gene_8,gene_129
gene_8,gene_130
gene_8,gene_131
gene_8,gene_132
gene_8,gene_133
gene_8,gene_134
gene_8,gene_135
gene_8,gene_136
gene_8,gene_137
gene_8,gene_138
gene_8,gene_139
gene_8,gene_140
gene_8,gene_141
gene_8,gene_142
gene_8,gene_143
gene_8,gene_144
gene_8,gene_145
gene_8,gene_146
gene_8,gene_147
gene_8,gene_148
gene_8,gene_149
gene_8,gene_150
gene_8,gene_151
gene_8,gene_152
gene_8,gene_153
gene_8,gene_154
gene_8,gene_155
gene_8,gene_156
gene_8,gene_157
gene_8,gene_158
gene_8,gene_159
gene_8,gene_160
gene_8,gene_161
gene_8,gene_162
gene_8,gene_163
gene_8,gene_164
gene_8,gene_165
gene_8,gene_166
gene_8,gene_167
gene_8,gene_168
gene_8,gene_169
gene_8,gene_170
gene_8,gene_171
gene_8,gene_172
gene_8,gene_173
gene_8,gene_174
gene_8,gene_175
gene_8,gene_176
gene_8,gene_177
gene_8,gene_178
gene_8,gene_179
gene_8,gene_180
gene_8,gene_181
gene_8,gene_182
gene_8,gene_183
gene_8,gene_184
gene_8,gene_185
gene_8,gene_186
gene_8,gene_187
gene_8,gene_188
gene_8,gene_189
gene_8,gene_190
gene_8,gene_191
gene_8,gene_192
gene_8,gene_193
gene_8,gene_194
gene_8,gene_195
gene_8,gene_196
gene_8,gene_197
gene_8,gene_198
gene_8,gene_199
gene_8,gene_200
gene_9,gene_10
gene_9,gene_11
gene_9,gene_12
gene_9,gene_13
gene_9,gene_14
gene_9,gene_15
gene_9,gene_16
gene_9,gene_17
gene_9,gene_18
gene_9,gene_19
gene_9,gene_20
gene_9,gene_21
gene_9,gene_22
gene_9,gene_23
gene_9,gene_24
gene_9,gene_25
gene_9,gene_26
gene_9,gene_27
gene_9,gene_28
gene_9,gene_29
gene_9,gene_30
gene_9,gene_31
gene_9,gene_32
gene_9,gene_33
gene_9,gene_34
gene_9,gene_35
gene_9,gene_36
gene_9,gene_37
gene_9,gene_38
gene_9,gene_39
gene_9,gene_40
gene_9,gene_41
gene_9,gene_42
gene_9,gene_43
gene_9,gene_44
gene_9,gene_45
gene_9,gene_46
gene_9,gene_47
gene_9,gene_48
gene_9,gene_49
gene_9,gene_50
gene_9,gene_51
gene_9,gene_52
gene_9,gene_53
gene_9,gene_54
gene_9,gene_55
gene_9,gene_56
gene_9,gene_57
gene_9,gene_58
gene_9,gene_59
gene_9,gene_60
gene_9,gene_61
gene_9,gene_62
gene_9,gene_63
gene_9,gene_64
gene_9,gene_65
gene_9,gene_66
gene_9,gene_67
gene_9,gene_68
gene_9,gene_69
gene_9,gene_70
gene_9,gene_71
gene_9,gene_72
gene_9,gene_73
gene_9,gene_74
gene_9,gene_75
gene_9,gene_76
gene_9,gene_77
gene_9,gene_78
gene_9,gene_79
gene_9,gene_80
gene_9,gene_81
gene_9,gene_82
gene_9,gene_83
gene_9,gene_84
gene_9,gene_85
gene_9,gene_86
gene_9,gene_87
gene_9,gene_88
gene_9,gene_89
gene_9,gene_90
gene_9,gene_91
gene_9,gene_92
gene_9,gene_93
gene_9,gene_94
gene_9,gene_95
gene_9,gene_96
gene_9,gene_97
gene_9,gene_98
gene_9,gene_99
gene_9,gene_100
gene_9,gene_101
gene_9,gene_102
gene_9,gene_103
gene_9,gene_104
gene_9,gene_105
gene_9,gene_106
gene_9,gene_107
gene_9,gene_108
gene_9,gene_109
gene_9,gene_110
gene_9,gene_111
gene_9,gene_112
gene_9,gene_113
gene_9,gene_114
gene_9,gene_115
gene_9,gene_116
gene_9,gene_117
gene_9,gene_118
gene_9,gene_119
gene_9,gene_120
gene_9,gene_121
gene_9,gene_122
gene_9,gene_123
gene_9,gene_124
gene_9,gene_125
gene_9,gene_126
gene_9,gene_127
gene_9,gene_128
gene_9,gene_129
gene_9,gene_130
gene_9,gene_131
gene_9,gene_132
gene_9,gene_133
gene_9,gene_134
gene_9,gene_135
gene_9,gene_136
gene_9,gene_137
gene_9,gene_138
gene_9,gene_139
gene_9,gene_140
gene_9,gene_141
gene_9,gene_142
gene_9,gene_143
gene_9,gene_144
gene_9,gene_145
gene_9,gene_146
gene_9,gene_147
gene_9,gene_148
gene_9,gene_149
gene_9,gene_150
gene_9,gene_151
gene_9,gene_152
gene_9,gene_153
gene_9,gene_154
gene_9,gene_155
gene_9,gene_156
gene_9,gene_157
gene_9,gene_158
gene_9,gene_159
gene_9,gene_160
gene_9,gene_161
gene_9,gene_162
gene_9,gene_163
gene_9,gene_164
gene_9,gene_165
gene_9,gene_166
gene_9,gene_167
gene_9,gene_168
gene_9,gene_169
gene_9,gene_170
gene_9,gene_171
gene_9,gene_172
gene_9,gene_173
gene_9,gene_174
gene_9,gene_175
gene_9,gene_176
gene_9,gene_177
gene_9,gene_178
gene_9,gene_179
gene_9,gene_180
gene_9,gene_181
gene_9,gene_182
gene_9,gene_183
gene_9,gene_184
gene_9,gene_185
gene_9,gene_186
gene_9,gene_187
gene_9,gene_188
gene_9,gene_189
gene_9,gene_190
gene_9,gene_191
gene_9,gene_192
gene_9,gene_193
gene_9,gene_194
gene_9,gene_195
gene_9,gene_196
gene_9,gene_197
gene_9,gene_198
gene_9,gene_199
gene_9,gene_200
gene_10,gene_11
gene_10,gene_12
gene_10,gene_13
gene_10,gene_14
gene_10,gene_15
gene_10,gene_16
gene_10,gene_17
gene_10,gene_18
gene_10,gene_19
gene_10,gene_20
gene_10,gene_21
gene_10,gene_22
gene_10,gene_23
gene_10,gene_24
gene_10,gene_25
gene_10,gene_26
gene_10,gene_27
gene_10,gene_28
gene_10,gene_29
gene_10,gene_30
gene_10,gene_31
gene_10,gene_32
gene_10,gene_33
gene_10,gene_34
gene_10,gene_35
gene_10,gene_36
gene_10,gene_37
gene_10,gene_38
gene_10,gene_39
gene_10,gene_40
gene_10,gene_41
gene_10,gene_42
gene_10,gene_43
gene_10,gene_44
gene_10,gene_45
gene_10,gene_46
gene_10,gene_47
gene_10,gene_48
gene_10,gene_49
gene_10,gene_50
gene_10,gene_51
gene_10,gene_52
gene_10,gene_53
gene_10,gene_54
gene_10,gene_55
gene_10,gene_56
gene_10,gene_57
gene_10,gene_58
gene_10,gene_59
gene_10,gene_60
gene_10,gene_61
gene_10,gene_62
gene_10,gene_63
gene_10,gene_64
gene_10,gene_65
gene_10,gene_66
gene_10,gene_67
gene_10,gene_68
gene_10,gene_69
gene_10,gene_70
gene_10,gene_71
gene_10,gene_72
gene_10,gene_73
gene_10,gene_74
gene_10,gene_75
gene_10,gene_76
gene_10,gene_77
gene_10,gene_78
gene_10,gene_79
gene_10,gene_80
gene_10,gene_81
gene_10,gene_82
gene_10,gene_83
gene_10,gene_84
gene_10,gene_85
gene_10,gene_86
gene_10,gene_87
gene_10,gene_88
gene_10,gene_89
gene_10,gene_90
gene_10,gene_91
gene_10,gene_92
gene_10,gene_93
gene_10,gene_94
gene_10,gene_95
gene_10,gene_96
gene_10,gene_97
gene_10,gene_98
gene_10,gene_99
gene_10,gene_100
gene_10,gene_101
gene_10,gene_102
gene_10,gene_103
gene_10,gene_104
gene_10,gene_105
gene_10,gene_106
gene_10,gene_107
gene_10,gene_108
gene_10,gene_109
gene_10,gene_110
gene_10,gene_111
gene_10,gene_112
gene_10,gene_113
gene_10,gene_114
gene_10,gene_115
gene_10,gene_116
gene_10,gene_117
gene_10,gene_118
gene_10,gene_119
gene_10,gene_120
gene_10,gene_121
gene_10,gene_122
gene_10,gene_123
gene_10,gene_124
gene_10,gene_125
gene_10,gene_126
gene_10,gene_127
gene_10,gene_128
gene_10,gene_129
gene_10,gene_130
gene_10,gene_131
gene_10,gene_132
gene_10,gene_133
gene_10,gene_134
gene_10,gene_135
gene_10,gene_136
gene_10,gene_137
gene_10,gene_138
gene_10,gene_139
gene_10,gene_140
gene_10,gene_141
gene_10,gene_142
gene_10,gene_143
gene_10,gene_144
gene_10,gene_145
gene_10,gene_146
gene_10,gene_147
gene_10,gene_148
gene_10,gene_149
gene_10,gene_150
gene_10,gene_151
gene_10,gene_152
gene_10,gene_153
gene_10,gene_154
gene_10,gene_155
gene_10,gene_156
gene_10,gene_157
gene_10,gene_158
gene_10,gene_159
gene_10,gene_160
gene_10,gene_161
gene_10,gene_162
gene_10,gene_163
gene_10,gene_164
gene_10,gene_165
gene_10,gene_166
gene_10,gene_167
gene_10,gene_168
gene_10,gene_169
gene_10,gene_170
gene_10,gene_171
gene_10,gene_172
gene_10,gene_173
gene_10,gene_174
gene_10,gene_175
gene_10,gene_176
gene_10,gene_177
gene_10,gene_178
gene_10,gene_179
gene_10,gene_180
gene_10,gene_181
gene_10,gene_182
gene_10,gene_183
gene_10,gene_184
gene_10,gene_185
gene_10,gene_186
gene_10,gene_187
gene_10,gene_188
gene_10,gene_189
gene_10,gene_190
gene_10,gene_191
gene_10,gene_192
gene_10,gene_193
gene_10,gene_194
gene_10,gene_195
gene_10,gene_196
gene_10,gene_197
gene_10,gene_198
gene_10,gene_199
gene_10,gene_200
gene_11,gene_12
gene_11,gene_13
gene_11,gene_14
gene_11,gene_15
gene_11,gene_16
gene_11,gene_17
gene_11,gene_18
gene_11,gene_19
gene_11,gene_20
gene_11,gene_21
gene_11,gene_22
gene_11,gene_23
gene_11,gene_24
gene_11,gene_25
gene_11,gene_26
gene_11,gene_27
gene_11,gene_28
gene_11,gene_29
gene_11,gene_30
gene_11,gene_31
gene_11,gene_32
gene_11,gene_33
gene_11,gene_34
gene_11,gene_35
gene_11,gene_36
gene_11,gene_37
gene_11,gene_38
gene_11,gene_39
gene_11,gene_40
gene_11,gene_41
gene_11,gene_42
gene_11,gene_43
gene_11,gene_44
gene_11,gene_45
gene_11,gene_46
gene_11,gene_47
gene_11,gene_48
gene_11,gene_49
gene_11,gene_50
gene_11,gene_51
gene_11,gene_52
gene_11,gene_53
gene_11,gene_54
gene_11,gene_55
gene_11,gene_56
gene_11,gene_57
gene_11,gene_58
gene_11,gene_59
gene_11,gene_60
gene_11,gene_61
gene_11,gene_62
gene_11,gene_63
gene_11,gene_64
gene_11,gene_65
gene_11,gene_66
gene_11,gene_67
gene_11,gene_68
gene_11,gene_69
gene_11,gene_70
gene_11,gene_71
gene_11,gene_72
gene_11,gene_73
gene_11,gene_74
gene_11,gene_75
gene_11,gene_76
gene_11,gene_77
gene_11,gene_78
gene_11,gene_79
gene_11,gene_80
gene_11,gene_81
gene_11,gene_82
gene_11,gene_83
gene_11,gene_84
gene_11,gene_85
gene_11,gene_86
gene_11,gene_87
gene_11,gene_88
gene_11,gene_89
gene_11,gene_90
gene_11,gene_91
gene_11,gene_92
gene_11,gene_93
gene_11,gene_94
gene_11,gene_95
gene_11,gene_96
gene_11,gene_97
gene_11,gene_98
gene_11,gene_99
gene_11,gene_100
gene_11,gene_101
gene_11,gene_102
gene_11,gene_103
gene_11,gene_104
gene_11,gene_105
gene_11,gene_106
gene_11,gene_107
gene_11,gene_108
gene_11,gene_109
gene_11,gene_110
gene_11,gene_111
gene_11,gene_112
gene_11,gene_113
gene_11,gene_114
gene_11,gene_115
gene_11,gene_116
gene_11,gene_117
gene_11,gene_118
gene_11,gene_119
gene_11,gene_120
gene_11,gene_121
gene_11,gene_122
gene_11,gene_123
gene_11,gene_124
gene_11,gene_125
gene_11,gene_126
gene_11,gene_127
gene_11,gene_128
gene_11,gene_129
gene_11,gene_130
gene_11,gene_131
gene_11,gene_132
gene_11,gene_133
gene_11,gene_134
gene_11,gene_135
gene_11,gene_136
gene_11,gene_137
gene_11,gene_138
gene_11,gene_139
gene_11,gene_140
gene_11,gene_141
gene_11,gene_142
gene_11,gene_143
gene_11,gene_144
gene_11,gene_145
gene_11,gene_146
gene_11,gene_147
gene_11,gene_148
gene_11,gene_149
gene_11,gene_150
gene_11,gene_151
gene_11,gene_152
gene_11,gene_153
gene_11,gene_154
gene_11,gene_155
gene_11,gene_156
gene_11,gene_157
gene_11,gene_158
gene_11,gene_159
gene_11,gene_160
gene_11,gene_161
gene_11,gene_162
gene_11,gene_163
gene_11,gene_164
gene_11,gene_165
gene_11,gene_166
gene_11,gene_167
gene_11,gene_168
gene_11,gene_169
gene_11,gene_170
gene_11,gene_171
gene_11,gene_172
gene_11,gene_173
gene_11,gene_174
gene_11,gene_175
gene_11,gene_176
gene_11,gene_177
gene_11,gene_178
gene_11,gene_179
gene_11,gene_180
gene_11,gene_181
gene_11,gene_182
gene_11,gene_183
gene_11,gene_184
gene_11,gene_185
gene_11,gene_186
gene_11,gene_187
gene_11,gene_188
gene_11,gene_189
gene_11,gene_190
gene_11,gene_191
gene_11,gene_192
gene_11,gene_193
gene_11,gene_194
gene_11,gene_195
gene_11,gene_196
gene_11,gene_197
gene_11,gene_198
gene_11,gene_199
gene_11,gene_200
gene_12,gene_13
gene_12,gene_14
gene_12,gene_15
gene_12,gene_16
gene_12,gene_17
gene_12,gene_18
gene_12,gene_19
gene_12,gene_20
gene_12,gene_21
gene_12,gene_22
gene_12,gene_23
gene_12,gene_24
gene_12,gene_25
gene_12,gene_26
gene_12,gene_27
gene_12,gene_28
gene_12,gene_29
gene_12,gene_30
gene_12,gene_31
gene_12,gene_32
gene_12,gene_33
gene_12,gene_34
gene_12,gene_35
gene_12,gene_36
gene_12,gene_37
gene_12,gene_38
gene_12,gene_39
gene_12,gene_40
gene_12,gene_41
gene_12,gene_42
gene_12,gene_43
gene_12,gene_44
gene_12,gene_45
gene_12,gene_46
gene_12,gene_47
gene_12,gene_48
gene_12,gene_49
gene_12,gene_50
gene_12,gene_51
gene_12,gene_52
gene_12,gene_53
gene_12,gene_54
gene_12,gene_55
gene_12,gene_56
gene_12,gene_57
gene_12,gene_58
gene_12,gene_59
gene_12,gene_60
gene_12,gene_61
gene_12,gene_62
gene_12,gene_63
gene_12,gene_64
gene_12,gene_65
gene_12,gene_66
gene_12,gene_67
gene_12,gene_68
gene_12,gene_69
gene_12,gene_70
gene_12,gene_71
gene_12,gene_72
gene_12,gene_73
gene_12,gene_74
gene_12,gene_75
gene_12,gene_76
gene_12,gene_77
gene_12,gene_78
gene_12,gene_79
gene_12,gene_80
gene_12,gene_81
gene_12,gene_82
gene_12,gene_83
gene_12,gene_84
gene_12,gene_85
gene_12,gene_86
gene_12,gene_87
gene_12,gene_88
gene_12,gene_89
gene_12,gene_90
gene_12,gene_91
gene_12,gene_92
gene_12,gene_93
gene_12,gene_94
gene_12,gene_95
gene_12,gene_96
gene_12,gene_97
gene_12,gene_98
gene_12,gene_99
gene_12,gene_100
gene_12,gene_101
gene_12,gene_102
gene_12,gene_103
gene_12,gene_104
gene_12,gene_105
gene_12,gene_106
gene_12,gene_107
gene_12,gene_108
gene_12,gene_109
gene_12,gene_110
gene_12,gene_111
gene_12,gene_112
gene_12,gene_113
gene_12,gene_114
gene_12,gene_115
gene_12,gene_116
gene_12,gene_117
gene_12,gene_118
gene_12,gene_119
gene_12,gene_120
gene_12,gene_121
gene_12,gene_122
gene_12,gene_123
gene_12,gene_124
gene_12,gene_125
gene_12,gene_126
gene_12,gene_127
gene_12,gene_128
gene_12,gene_129
gene_12,gene_130
gene_12,gene_131
gene_12,gene_132
gene_12,gene_133
gene_12,gene_134
gene_12,gene_135
gene_12,gene_136
gene_12,gene_137
gene_12,gene_138
gene_12,gene_139
gene_12,gene_140
gene_12,gene_141
gene_12,gene_142
gene_12,gene_143
gene_12,gene_144
gene_12,gene_145
gene_12,gene_146
gene_12,gene_147
gene_12,gene_148
gene_12,gene_149
gene_12,gene_150
gene_12,gene_151
gene_12,gene_152
gene_12,gene_153
gene_12,gene_154
gene_12,gene_155
gene_12,gene_156
gene_12,gene_157
gene_12,gene_158
gene_12,gene_159
gene_12,gene_160
gene_12,gene_161
gene_12,gene_162
gene_12,gene_163
gene_12,gene_164
gene_12,gene_165
gene_12,gene_166
gene_12,gene_167
gene_12,gene_168
gene_12,gene_169
gene_12,gene_170
gene_12,gene_171
gene_12,gene_172
gene_12,gene_173
gene_12,gene_174
gene_12,gene_175
gene_12,gene_176
gene_12,gene_177
gene_12,gene_178
gene_12,gene_179
gene_12,gene_180
gene_12,gene_181
gene_12,gene_182
gene_12,gene_183
gene_12,gene_184
gene_12,gene_185
gene_12,gene_186
gene_12,gene_187
gene_12,gene_188
gene_12,gene_189
gene_12,gene_190
gene_12,gene_191
gene_12,gene_192
gene_12,gene_193
gene_12,gene_194
gene_12,gene_195
gene_12,gene_196
gene_12,gene_197
gene_12,gene_198
gene_12,gene_199
gene_12,gene_200
gene_13,gene_14
gene_13,gene_15
gene_13,gene_16
gene_13,gene_17
gene_13,gene_18
gene_13,gene_19
gene_13,gene_20
gene_13,gene_21
gene_13,gene_22
gene_13,gene_23
gene_13,gene_24
gene_13,gene_25
gene_13,gene_26
gene_13,gene_27
gene_13,gene_28
gene_13,gene_29
gene_13,gene_30
gene_13,gene_31
gene_13,gene_32
gene_13,gene_33
gene_13,gene_34
gene_13,gene_35
gene_13,gene_36
gene_13,gene_37
gene_13,gene_38
gene_13,gene_39
gene_13,gene_40
gene_13,gene_41
gene_13,gene_42
gene_13,gene_43
gene_13,gene_44
gene_13,gene_45
gene_13,gene_46
gene_13,gene_47
gene_13,gene_48
gene_13,gene_49
gene_13,gene_50
gene_13,gene_51
gene_13,gene_52
gene_13,gene_53
gene_13,gene_54
gene_13,gene_55
gene_13,gene_56
gene_13,gene_57
gene_13,gene_58
gene_13,gene_59
gene_13,gene_60
gene_13,gene_61
gene_13,gene_62
gene_13,gene_63
gene_13,gene_64
gene_13,gene_65
gene_13,gene_66
gene_13,gene_67
gene_13,gene_68
gene_13,gene_69
gene_13,gene_70
gene_13,gene_71
gene_13,gene_72
gene_13,gene_73
gene_13,gene_74
gene_13,gene_75
gene_13,gene_76
gene_13,gene_77
gene_13,gene_78
gene_13,gene_79
gene_13,gene_80
gene_13,gene_81
gene_13,gene_82
gene_13,gene_83
gene_13,gene_84
gene_13,gene_85
gene_13,gene_86
gene_13,gene_87
gene_13,gene_88
gene_13,gene_89
gene_13,gene_90
gene_13,gene_91
gene_13,gene_92
gene_13,gene_93
gene_13,gene_94
gene_13,gene_95
gene_13,gene_96
gene_13,gene_97
gene_13,gene_98
gene_13,gene_99
gene_13,gene_100
gene_13,gene_101
gene_13,gene_102
gene_13,gene_103
gene_13,gene_104
gene_13,gene_105
gene_13,gene_106
gene_13,gene_107
gene_13,gene_108
gene_13,gene_109
gene_13,gene_110
gene_13,gene_111
gene_13,gene_112
gene_13,gene_113
gene_13,gene_114
gene_13,gene_115
gene_13,gene_116
gene_13,gene_117
gene_13,gene_118
gene_13,gene_119
gene_13,gene_120
gene_13,gene_121
gene_13,gene_122
gene_13,gene_123
gene_13,gene_124
gene_13,gene_125
gene_13,gene_126
gene_13,gene_127
gene_13,gene_128
gene_13,gene_129
gene_13,gene_130
gene_13,gene_131
gene_13,gene_132
gene_13,gene_133
gene_13,gene_134
gene_13,gene_135
gene_13,gene_136
gene_13,gene_137
gene_13,gene_138
gene_13,gene_139
gene_13,gene_140
gene_13,gene_141
gene_13,gene_142
gene_13,gene_143
gene_13,gene_144
gene_13,gene_145
gene_13,gene_146
gene_13,gene_147
gene_13,gene_148
gene_13,gene_149
gene_13,gene_150
gene_13,gene_151
gene_13,gene_152
gene_13,gene_153
gene_13,gene_154
gene_13,gene_155
gene_13,gene_156
gene_13,gene_157
gene_13,gene_158
gene_13,gene_159
gene_13,gene_160
gene_13,gene_161
gene_13,gene_162
gene_13,gene_163
gene_13,gene_164
gene_13,gene_165
gene_13,gene_166
gene_13,gene_167
gene_13,gene_168
gene_13,gene_169
gene_13,gene_170
gene_13,gene_171
gene_13,gene_172
gene_13,gene_173
gene_13,gene_174
gene_13,gene_175
gene_13,gene_176
gene_13,gene_177
gene_13,gene_178
gene_13,gene_179
gene_13,gene_180
gene_13,gene_181
gene_13,gene_182
gene_13,gene_183
gene_13,gene_184
gene_13,gene_185
gene_13,gene_186
gene_13,gene_187
gene_13,gene_188
gene_13,gene_189
gene_13,gene_190
gene_13,gene_191
gene_13,gene_192
gene_13,gene_193
gene_13,gene_194
gene_13,gene_195
gene_13,gene_196
gene_13,gene_197
gene_13,gene_198
gene_13,gene_199
gene_13,gene_200
gene_14,gene_15
gene_14,gene_16
gene_14,gene_17
gene_14,gene_18
gene_14,gene_19
gene_14,gene_20
gene_14,gene_21
gene_14,gene_22
gene_14,gene_23
gene_14,gene_24
gene_14,gene_25
gene_14,gene_26
gene_14,gene_27
gene_14,gene_28
gene_14,gene_29
gene_14,gene_30
gene_14,gene_31
gene_14,gene_32
gene_14,gene_33
gene_14,gene_34
gene_14,gene_35
gene_14,gene_36
gene_14,gene_37
gene_14,gene_38
gene_14,gene_39
gene_14,gene_40
gene_14,gene_41
gene_14,gene_42
gene_14,gene_43
gene_14,gene_44
gene_14,gene_45
gene_14,gene_46
gene_14,gene_47
gene_14,gene_48
gene_14,gene_49
gene_14,gene_50
gene_14,gene_51
gene_14,gene_52
gene_14,gene_53
gene_14,gene_54
gene_14,gene_55
gene_14,gene_56
gene_14,gene_57
gene_14,gene_58
gene_14,gene_59
gene_14,gene_60
gene_14,gene_61
gene_14,gene_62
gene_14,gene_63
gene_14,gene_64
gene_14,gene_65
gene_14,gene_66
gene_14,gene_67
gene_14,gene_68
gene_14,gene_69
gene_14,gene_70
gene_14,gene_71
gene_14,gene_72
gene_14,gene_73
gene_14,gene_74
gene_14,gene_75
gene_14,gene_76
gene_14,gene_77
gene_14,gene_78
gene_14,gene_79
gene_14,gene_80
gene_14,gene_81
gene_14,gene_82
gene_14,gene_83
gene_14,gene_84
gene_14,gene_85
gene_14,gene_86
gene_14,gene_87
gene_14,gene_88
gene_14,gene_89
gene_14,gene_90
gene_14,gene_91
gene_14,gene_92
gene_14,gene_93
gene_14,gene_94
gene_14,gene_95
gene_14,gene_96
gene_14,gene_97
gene_14,gene_98
gene_14,gene_99
gene_14,gene_100
gene_14,gene_101
gene_14,gene_102
gene_14,gene_103
gene_14,gene_104
gene_14,gene_105
gene_14,gene_106
gene_14,gene_107
gene_14,gene_108
gene_14,gene_109
gene_14,gene_110
gene_14,gene_111
gene_14,gene_112
gene_14,gene_113
gene_14,gene_114
gene_14,gene_115
gene_14,gene_116
gene_14,gene_117
gene_14,gene_118
gene_14,gene_119
gene_14,gene_120
gene_14,gene_121
gene_14,gene_122
gene_14,gene_123
gene_14,gene_124
gene_14,gene_125
gene_14,gene_126
gene_14,gene_127
gene_14,gene_128
gene_14,gene_129
gene_14,gene_130
gene_14,gene_131
gene_14,gene_132
gene_14,gene_133
gene_14,gene_134
gene_14,gene_135
gene_14,gene_136
gene_14,gene_137
gene_14,gene_138
gene_14,gene_139
gene_14,gene_140
gene_14,gene_141
gene_14,gene_142
gene_14,gene_143
gene_14,gene_144
gene_14,gene_145
gene_14,gene_146
gene_14,gene_147
gene_14,gene_148
gene_14,gene_149
gene_14,gene_150
gene_14,gene_151
gene_14,gene_152
gene_14,gene_153
gene_14,gene_154
gene_14,gene_155
gene_14,gene_156
gene_14,gene_157
gene_14,gene_158
gene_14,gene_159
gene_14,gene_160
gene_14,gene_161
gene_14,gene_162
gene_14,gene_163
gene_14,gene_164
gene_14,gene_165
gene_14,gene_166
gene_14,gene_167
gene_14,gene_168
gene_14,gene_169
gene_14,gene_170
gene_14,gene_171
gene_14,gene_172
gene_14,gene_173
gene_14,gene_174
gene_14,gene_175
gene_14,gene_176
gene_14,gene_177
gene_14,gene_178
gene_14,gene_179
gene_14,gene_180
gene_14,gene_181
gene_14,gene_182
gene_14,gene_183
gene_14,gene_184
gene_14,gene_185
gene_14,gene_186
gene_14,gene_187
gene_14,gene_188
gene_14,gene_189
gene_14,gene_190
gene_14,gene_191
gene_14,gene_192
gene_14,gene_193
gene_14,gene_194
gene_14,gene_195
gene_14,gene_196
gene_14,gene_197
gene_14,gene_198
gene_14,gene_199
gene_14,gene_200
gene_15,gene_16
gene_15,gene_17
gene_15,gene_18
gene_15,gene_19
gene_15,gene_20
gene_15,gene_21
gene_15,gene_22
gene_15,gene_23
gene_15,gene_24
gene_15,gene_25
gene_15,gene_26
gene_15,gene_27
gene_15,gene_28
gene_15,gene_29
gene_15,gene_30
gene_15,gene_31
gene_15,gene_32
gene_15,gene_33
gene_15,gene_34
gene_15,gene_35
gene_15,gene_36
gene_15,gene_37
gene_15,gene_38
gene_15,gene_39
gene_15,gene_40
gene_15,gene_41
gene_15,gene_42
gene_15,gene_43
gene_15,gene_44
gene_15,gene_45
gene_15,gene_46
gene_15,gene_47
gene_15,gene_48
gene_15,gene_49
gene_15,gene_50
gene_15,gene_51
gene_15,gene_52
gene_15,gene_53
gene_15,gene_54
gene_15,gene_55
gene_15,gene_56
gene_15,gene_57
gene_15,gene_58
gene_15,gene_59
gene_15,gene_60
gene_15,gene_61
gene_15,gene_62
gene_15,gene_63
gene_15,gene_64
gene_15,gene_65
gene_15,gene_66
gene_15,gene_67
gene_15,gene_68
gene_15,gene_69
gene_15,gene_70
gene_15,gene_71
gene_15,gene_72
gene_15,gene_73
gene_15,gene_74
gene_15,gene_75
gene_15,gene_76
gene_15,gene_77
gene_15,gene_78
gene_15,gene_79
gene_15,gene_80
gene_15,gene_81
gene_15,gene_82
gene_15,gene_83
gene_15,gene_84
gene_15,gene_85
gene_15,gene_86
gene_15,gene_87
gene_15,gene_88
gene_15,gene_89
gene_15,gene_90
gene_15,gene_91
gene_15,gene_92
gene_15,gene_93
gene_15,gene_94
gene_15,gene_95
gene_15,gene_96
gene_15,gene_97
gene_15,gene_98
gene_15,gene_99
gene_15,gene_100
gene_15,gene_101
gene_15,gene_102
gene_15,gene_103
gene_15,gene_104
gene_15,gene_105
gene_15,gene_106
gene_15,gene_107
gene_15,gene_108
gene_15,gene_109
gene_15,gene_110
gene_15,gene_111
gene_15,gene_112
gene_15,gene_113
gene_15,gene_114
gene_15,gene_115
gene_15,gene_116
gene_15,gene_117
gene_15,gene_118
